timestamp,device_id,risk_score
2025-07-13 22:26:49.333521,9.0,0.3149662415007375
2025-07-13 22:26:49.333538,10.0,0.33998664350479046
2025-07-13 22:26:49.333554,12.0,0.0
2025-07-13 22:26:49.333571,13.0,0.007789184900693302
2025-07-13 22:26:49.333588,14.0,0.9999962036974468
2025-07-13 22:29:43.739585,6.0,0.2511128138906456
2025-07-13 22:29:43.739620,7.0,0.19116015709361653
2025-07-13 22:29:43.739637,8.0,0.02117212294236255
2025-07-13 22:29:43.739653,9.0,0.3172143566818916
2025-07-13 22:29:43.739668,10.0,0.3421526477755172
2025-07-13 22:29:43.739683,12.0,0.0
2025-07-13 22:29:43.739698,13.0,0.014350390204156117
2025-07-13 22:29:43.739712,14.0,0.999996216155994
2025-07-13 22:34:04.662348,6.0,0.2553018933399413
2025-07-13 22:34:04.662378,7.0,0.1829398523940692
2025-07-13 22:34:04.662395,8.0,0.01815060499285991
2025-07-13 22:34:04.662411,9.0,0.3102751494869973
2025-07-13 22:34:04.662426,10.0,0.34034905393984843
2025-07-13 22:34:04.662440,12.0,0.0
2025-07-13 22:34:04.662454,13.0,0.0112296406439969
2025-07-13 22:34:04.662468,14.0,0.9999961679835834
2025-07-13 22:35:04.793748,6.0,0.25280888665406187
2025-07-13 22:35:04.793778,7.0,0.1802046011660477
2025-07-13 22:35:04.793794,8.0,0.014863693042381634
2025-07-13 22:35:04.793811,9.0,0.3079661753559122
2025-07-13 22:35:04.793827,10.0,0.3381407574447086
2025-07-13 22:35:04.793843,12.0,0.0
2025-07-13 22:35:04.793858,13.0,0.004555249269685777
2025-07-13 22:35:04.793874,14.0,0.9999961551552407
2025-07-13 22:36:04.919137,6.0,0.25983056874218663
2025-07-13 22:36:04.919164,7.0,0.18499155936846473
2025-07-13 22:36:04.919182,8.0,0.007714367944731328
2025-07-13 22:36:04.919201,9.0,0.3072364749828417
2025-07-13 22:36:04.919217,10.0,0.35280984100201634
2025-07-13 22:36:04.919233,12.0,0.0
2025-07-13 22:36:04.919249,13.0,0.0012464411504745756
2025-07-13 22:36:04.919265,14.0,0.9999960263590579
2025-07-13 22:37:05.033945,6.0,0.26029197447307495
2025-07-13 22:37:05.033971,7.0,0.1737090126164008
2025-07-13 22:37:05.033987,8.0,0.014238426709684877
2025-07-13 22:37:05.034003,9.0,0.30303355218309247
2025-07-13 22:37:05.034019,10.0,0.34786411396332556
2025-07-13 22:37:05.034035,12.0,0.0
2025-07-13 22:37:05.034050,13.0,0.009402688120392584
2025-07-13 22:37:05.034065,14.0,0.9999960219573674
2025-07-13 22:38:05.163137,6.0,0.25715253403447114
2025-07-13 22:38:05.163164,7.0,0.1739107933654207
2025-07-13 22:38:05.163181,8.0,0.011253942219398691
2025-07-13 22:38:05.163197,9.0,0.2998671945885816
2025-07-13 22:38:05.163214,10.0,0.34739126401689935
2025-07-13 22:38:05.163230,12.0,0.0
2025-07-13 22:38:05.163245,13.0,0.0064212490097228575
2025-07-13 22:38:05.163261,14.0,0.9999960190729728
2025-07-13 22:39:05.308956,6.0,0.25854298487336813
2025-07-13 22:39:05.308986,7.0,0.17254180315073667
2025-07-13 22:39:05.309003,8.0,0.010647285615370037
2025-07-13 22:39:05.309018,9.0,0.3018483496224229
2025-07-13 22:39:05.309033,10.0,0.3413351158665408
2025-07-13 22:39:05.309048,12.0,0.0
2025-07-13 22:39:05.309062,13.0,0.009339508286418967
2025-07-13 22:39:05.309077,14.0,0.999996046963588
2025-07-13 22:40:05.433067,6.0,0.265613023709902
2025-07-13 22:40:05.433095,7.0,0.18976379755494918
2025-07-13 22:40:05.433112,8.0,0.010093624246439715
2025-07-13 22:40:05.433129,9.0,0.306869476045852
2025-07-13 22:40:05.433146,10.0,0.35645335927717414
2025-07-13 22:40:05.433162,12.0,0.0
2025-07-13 22:40:05.433178,13.0,0.01023602273400348
2025-07-13 22:40:05.433193,14.0,0.9999959794275046
2025-07-13 22:41:05.550461,6.0,0.26300947423378274
2025-07-13 22:41:05.550492,7.0,0.17902403972629255
2025-07-13 22:41:05.550511,8.0,0.010150731054527861
2025-07-13 22:41:05.550530,9.0,0.30022753204467273
2025-07-13 22:41:05.550547,10.0,0.3498826737008955
2025-07-13 22:41:05.550562,12.0,0.0
2025-07-13 22:41:05.550577,13.0,0.013868268270030465
2025-07-13 22:41:05.550592,14.0,0.9999959651737668
2025-07-13 22:42:05.646026,6.0,0.25682714860472355
2025-07-13 22:42:05.646053,7.0,0.17304879903929807
2025-07-13 22:42:05.646070,8.0,0.01718301538786211
2025-07-13 22:42:05.646086,9.0,0.29308360297143093
2025-07-13 22:42:05.646102,10.0,0.3442781016944756
2025-07-13 22:42:05.646117,12.0,0.0
2025-07-13 22:42:05.646133,13.0,0.015459083776443018
2025-07-13 22:42:05.646148,14.0,0.9999959916626541
2025-07-13 22:43:05.756767,6.0,0.25102029709734713
2025-07-13 22:43:05.756793,7.0,0.16641916299229276
2025-07-13 22:43:05.756810,8.0,0.010676787230079835
2025-07-13 22:43:05.756827,9.0,0.2924020646440237
2025-07-13 22:43:05.756842,10.0,0.3414728900011746
2025-07-13 22:43:05.756859,12.0,0.0
2025-07-13 22:43:05.756874,13.0,0.0010933349287881237
2025-07-13 22:43:05.756889,14.0,0.9999959745147827
2025-07-13 22:44:05.872116,6.0,0.2536478172780358
2025-07-13 22:44:05.872149,7.0,0.16561099286516626
2025-07-13 22:44:05.872166,8.0,0.01372006501366522
2025-07-13 22:44:05.872182,9.0,0.2909218339788062
2025-07-13 22:44:05.872198,10.0,0.3414728900011746
2025-07-13 22:44:05.872214,12.0,0.0
2025-07-13 22:44:05.872229,13.0,0.0076795538811399834
2025-07-13 22:44:05.872244,14.0,0.9999959745147827
2025-07-13 22:45:05.971482,6.0,0.24873954894731815
2025-07-13 22:45:05.971508,7.0,0.1676079654931675
2025-07-13 22:45:05.971525,8.0,0.009570280134423036
2025-07-13 22:45:05.971542,9.0,0.2885688685417389
2025-07-13 22:45:05.971558,10.0,0.3390284328470407
2025-07-13 22:45:05.971573,12.0,0.00548107463695009
2025-07-13 22:45:05.971589,13.0,0.0
2025-07-13 22:45:05.971604,14.0,0.9999959763529933
2025-07-13 22:46:06.083699,6.0,0.24645087840732044
2025-07-13 22:46:06.083729,7.0,0.17566561789575902
2025-07-13 22:46:06.083745,8.0,0.006154368964806642
2025-07-13 22:46:06.083760,9.0,0.29043338235967237
2025-07-13 22:46:06.083775,10.0,0.36036871929312553
2025-07-13 22:46:06.083789,12.0,0.0019748732346241775
2025-07-13 22:46:06.083804,13.0,0.0
2025-07-13 22:46:06.083818,14.0,0.9999958893034155
2025-07-13 22:47:06.193416,6.0,0.24645087840732044
2025-07-13 22:47:06.193443,7.0,0.17566561789575902
2025-07-13 22:47:06.193459,8.0,0.006154368964806642
2025-07-13 22:47:06.193475,9.0,0.29043338235967237
2025-07-13 22:47:06.193491,10.0,0.36036871929312553
2025-07-13 22:47:06.193506,12.0,0.0019748732346241775
2025-07-13 22:47:06.193522,13.0,0.0
2025-07-13 22:47:06.193536,14.0,0.9999958893034155
2025-07-13 22:48:06.285877,6.0,0.20690322895251265
2025-07-13 22:48:06.285904,7.0,0.12991299158919156
2025-07-13 22:48:06.285921,8.0,0.05432868077351532
2025-07-13 22:48:06.285937,9.0,0.1662500327590165
2025-07-13 22:48:06.285953,10.0,0.29974712641708245
2025-07-13 22:48:06.285968,12.0,0.025111810556975214
2025-07-13 22:48:06.285984,13.0,0.0
2025-07-13 22:48:06.285999,14.0,0.9999959987490337
2025-07-13 22:49:06.408768,6.0,0.1890950060982198
2025-07-13 22:49:06.408794,7.0,0.11259338038604531
2025-07-13 22:49:06.408811,8.0,0.03824845874602366
2025-07-13 22:49:06.408827,9.0,0.15207292357235075
2025-07-13 22:49:06.408843,10.0,0.2992008664986173
2025-07-13 22:49:06.408859,12.0,0.018889852918522937
2025-07-13 22:49:06.408874,13.0,0.0
2025-07-13 22:49:06.408889,14.0,0.9999959221456413
2025-07-13 22:50:06.534469,6.0,0.2014809907469608
2025-07-13 22:50:06.534495,7.0,0.12433169019849381
2025-07-13 22:50:06.534512,8.0,0.04324687070806038
2025-07-13 22:50:06.534528,9.0,0.15716293053225466
2025-07-13 22:50:06.534545,10.0,0.2963782633782146
2025-07-13 22:50:06.534561,12.0,0.024779342257767064
2025-07-13 22:50:06.534576,13.0,0.0
2025-07-13 22:50:06.534591,14.0,0.9999959466245235
2025-07-13 22:51:06.660200,6.0,0.1878943751961781
2025-07-13 22:51:06.660228,7.0,0.10723514977716138
2025-07-13 22:51:06.660245,8.0,0.041452936563967285
2025-07-13 22:51:06.660261,9.0,0.1521589317282484
2025-07-13 22:51:06.660277,10.0,0.2961008114508501
2025-07-13 22:51:06.660293,12.0,0.02307453482963548
2025-07-13 22:51:06.660308,13.0,0.0
2025-07-13 22:51:06.660323,14.0,0.9999959651717829
2025-07-13 22:52:06.784006,6.0,0.19441237851484838
2025-07-13 22:52:06.784031,7.0,0.11768827886111885
2025-07-13 22:52:06.784047,8.0,0.048114581385639676
2025-07-13 22:52:06.784063,9.0,0.16999937283055244
2025-07-13 22:52:06.784078,10.0,0.30251267722209324
2025-07-13 22:52:06.784093,12.0,0.02975420666109795
2025-07-13 22:52:06.784108,13.0,0.0
2025-07-13 22:52:06.784123,14.0,0.9999959691294659
2025-07-13 22:53:06.911898,6.0,0.19552873151519987
2025-07-13 22:53:06.911924,7.0,0.12225038178959073
2025-07-13 22:53:06.911940,8.0,0.04839086449940454
2025-07-13 22:53:06.911955,9.0,0.17497260567837994
2025-07-13 22:53:06.911971,10.0,0.29635280561315186
2025-07-13 22:53:06.911986,12.0,0.036782599230202745
2025-07-13 22:53:06.912001,13.0,0.0
2025-07-13 22:53:06.912015,14.0,0.9999959459834376
2025-07-13 22:54:07.039945,6.0,0.19552873151519987
2025-07-13 22:54:07.039972,7.0,0.12225038178959073
2025-07-13 22:54:07.039989,8.0,0.04839086449940454
2025-07-13 22:54:07.040005,9.0,0.17497260567837994
2025-07-13 22:54:07.040020,10.0,0.29635280561315186
2025-07-13 22:54:07.040036,12.0,0.036782599230202745
2025-07-13 22:54:07.040051,13.0,0.0
2025-07-13 22:54:07.040065,14.0,0.9999959459834376
2025-07-13 22:55:07.168551,6.0,0.19148848681269315
2025-07-13 22:55:07.168578,7.0,0.12614487702294094
2025-07-13 22:55:07.168595,8.0,0.04839086449940454
2025-07-13 22:55:07.168610,9.0,0.17497260567837994
2025-07-13 22:55:07.168626,10.0,0.29635280561315186
2025-07-13 22:55:07.168641,12.0,0.036782599230202745
2025-07-13 22:55:07.168656,13.0,0.0
2025-07-13 22:55:07.168670,14.0,0.9999959459834376
2025-07-13 22:56:07.287551,6.0,0.19337537289942994
2025-07-13 22:56:07.287580,7.0,0.12899108760071393
2025-07-13 22:56:07.287599,8.0,0.048212569308977264
2025-07-13 22:56:07.287617,9.0,0.17432792254713894
2025-07-13 22:56:07.287632,10.0,0.295260899517714
2025-07-13 22:56:07.287646,12.0,0.039798472020512
2025-07-13 22:56:07.287661,13.0,0.0
2025-07-13 22:56:07.287675,14.0,0.9999959554446107
2025-07-13 22:57:07.421734,6.0,0.19678550697567856
2025-07-13 22:57:07.421763,7.0,0.13232779048877183
2025-07-13 22:57:07.421781,8.0,0.051184991452227005
2025-07-13 22:57:07.421799,9.0,0.19634820930282287
2025-07-13 22:57:07.421814,10.0,0.30443135293049983
2025-07-13 22:57:07.421828,12.0,0.028844353073722975
2025-07-13 22:57:07.421842,13.0,0.0
2025-07-13 22:57:07.421855,14.0,0.9999960009456005
2025-07-13 22:58:07.554267,6.0,0.19907667639481047
2025-07-13 22:58:07.554314,7.0,0.13604903533677332
2025-07-13 22:58:07.554334,8.0,0.0608326166088542
2025-07-13 22:58:07.554352,9.0,0.16932964728510738
2025-07-13 22:58:07.554368,10.0,0.28492204716394703
2025-07-13 22:58:07.554383,12.0,0.023830434750392548
2025-07-13 22:58:07.554398,13.0,0.0
2025-07-13 22:58:07.554413,14.0,0.9999960913746165
2025-07-13 22:59:07.680555,6.0,0.18983827811744786
2025-07-13 22:59:07.680581,7.0,0.1385167345802333
2025-07-13 22:59:07.680597,8.0,0.05712273281259308
2025-07-13 22:59:07.680613,9.0,0.1610820927275005
2025-07-13 22:59:07.680628,10.0,0.2786058164848004
2025-07-13 22:59:07.680642,12.0,0.02767595750746141
2025-07-13 22:59:07.680657,13.0,0.0
2025-07-13 22:59:07.680671,14.0,0.9999961436216328
2025-07-13 23:00:07.804156,6.0,0.19168926071374173
2025-07-13 23:00:07.804184,7.0,0.13928558911865843
2025-07-13 23:00:07.804199,8.0,0.05388079137071826
2025-07-13 23:00:07.804214,9.0,0.17034523355999984
2025-07-13 23:00:07.804229,10.0,0.28098845039632797
2025-07-13 23:00:07.804244,12.0,0.031333745700588465
2025-07-13 23:00:07.804258,13.0,0.0
2025-07-13 23:00:07.804272,14.0,0.9999961222163202
2025-07-13 23:01:07.930854,6.0,0.19168926071374173
2025-07-13 23:01:07.930883,7.0,0.13928558911865843
2025-07-13 23:01:07.930901,8.0,0.05388079137071826
2025-07-13 23:01:07.930918,9.0,0.17034523355999984
2025-07-13 23:01:07.930932,10.0,0.28098845039632797
2025-07-13 23:01:07.930946,12.0,0.031333745700588465
2025-07-13 23:01:07.930960,13.0,0.0
2025-07-13 23:01:07.930973,14.0,0.9999961222163202
2025-07-13 23:02:08.035623,6.0,0.19535197605126223
2025-07-13 23:02:08.035652,7.0,0.13480131150286734
2025-07-13 23:02:08.035668,8.0,0.0667715120070221
2025-07-13 23:02:08.035684,9.0,0.17170763743229056
2025-07-13 23:02:08.035700,10.0,0.28519699918394875
2025-07-13 23:02:08.035715,12.0,0.03595494738080697
2025-07-13 23:02:08.035730,13.0,0.0
2025-07-13 23:02:08.035744,14.0,0.9999960882550918
2025-07-13 23:03:08.152033,6.0,0.19593196187697626
2025-07-13 23:03:08.152061,7.0,0.1354249419112193
2025-07-13 23:03:08.152079,8.0,0.06669429096049699
2025-07-13 23:03:08.152094,9.0,0.1761457846922055
2025-07-13 23:03:08.152108,10.0,0.2897920721911163
2025-07-13 23:03:08.152122,12.0,0.03236682261461283
2025-07-13 23:03:08.152136,13.0,0.0
2025-07-13 23:03:08.152150,14.0,0.9999960910746558
2025-07-13 23:04:08.273820,6.0,0.1976111007669594
2025-07-13 23:04:08.273846,7.0,0.14059094756903934
2025-07-13 23:04:08.273865,8.0,0.06774341061780703
2025-07-13 23:04:08.273883,9.0,0.1807935812403965
2025-07-13 23:04:08.273897,10.0,0.29603713456201813
2025-07-13 23:04:08.273911,12.0,0.032510425992231994
2025-07-13 23:04:08.273925,13.0,0.0
2025-07-13 23:04:08.273938,14.0,0.9999960720190807
2025-07-13 23:05:08.393021,6.0,0.1976111007669594
2025-07-13 23:05:08.393046,7.0,0.14059094756903934
2025-07-13 23:05:08.393062,8.0,0.06774341061780703
2025-07-13 23:05:08.393076,9.0,0.1807935812403965
2025-07-13 23:05:08.393091,10.0,0.29603713456201813
2025-07-13 23:05:08.393105,12.0,0.032510425992231994
2025-07-13 23:05:08.393119,13.0,0.0
2025-07-13 23:05:08.393132,14.0,0.9999960720190807
2025-07-13 23:06:08.523359,6.0,0.1976111007669594
2025-07-13 23:06:08.523386,7.0,0.14059094756903934
2025-07-13 23:06:08.523401,8.0,0.06774341061780703
2025-07-13 23:06:08.523416,9.0,0.1807935812403965
2025-07-13 23:06:08.523431,10.0,0.29603713456201813
2025-07-13 23:06:08.523445,12.0,0.032510425992231994
2025-07-13 23:06:08.523459,13.0,0.0
2025-07-13 23:06:08.523473,14.0,0.9999960720190807
2025-07-13 23:07:08.641420,6.0,0.1976111007669594
2025-07-13 23:07:08.641450,7.0,0.14059094756903934
2025-07-13 23:07:08.641467,8.0,0.06774341061780703
2025-07-13 23:07:08.641484,9.0,0.1807935812403965
2025-07-13 23:07:08.641499,10.0,0.29603713456201813
2025-07-13 23:07:08.641514,12.0,0.032510425992231994
2025-07-13 23:07:08.641529,13.0,0.0
2025-07-13 23:07:08.641543,14.0,0.9999960720190807
2025-07-13 23:08:08.762407,6.0,0.19370949105737112
2025-07-13 23:08:08.762435,7.0,0.14438074024502728
2025-07-13 23:08:08.762451,8.0,0.06774341061780703
2025-07-13 23:08:08.762466,9.0,0.1807935812403965
2025-07-13 23:08:08.762481,10.0,0.29603713456201813
2025-07-13 23:08:08.762495,12.0,0.032510425992231994
2025-07-13 23:08:08.762509,13.0,0.0
2025-07-13 23:08:08.762523,14.0,0.9999960720190807
2025-07-13 23:09:08.892274,6.0,0.19479784997285796
2025-07-13 23:09:08.892302,7.0,0.14519194502912183
2025-07-13 23:09:08.892318,8.0,0.0681240277187499
2025-07-13 23:09:08.892334,9.0,0.18570556156335766
2025-07-13 23:09:08.892349,10.0,0.30184056817714977
2025-07-13 23:09:08.892364,12.0,0.032693086179824145
2025-07-13 23:09:08.892378,13.0,0.0
2025-07-13 23:09:08.892392,14.0,0.9999960499496765
2025-07-13 23:10:09.015378,6.0,0.20598636013294555
2025-07-13 23:10:09.015406,7.0,0.1453298088058996
2025-07-13 23:10:09.015422,8.0,0.06846430834187935
2025-07-13 23:10:09.015436,9.0,0.1761327611995001
2025-07-13 23:10:09.015451,10.0,0.30726429886903717
2025-07-13 23:10:09.015465,12.0,0.03616881827482016
2025-07-13 23:10:09.015479,13.0,0.0
2025-07-13 23:10:09.015492,14.0,0.9999960572057617
2025-07-13 23:11:09.140980,6.0,0.20598636013294555
2025-07-13 23:11:09.141004,7.0,0.1453298088058996
2025-07-13 23:11:09.141020,8.0,0.06846430834187935
2025-07-13 23:11:09.141035,9.0,0.1761327611995001
2025-07-13 23:11:09.141049,10.0,0.30726429886903717
2025-07-13 23:11:09.141064,12.0,0.03616881827482016
2025-07-13 23:11:09.141078,13.0,0.0
2025-07-13 23:11:09.141091,14.0,0.9999960572057617
2025-07-13 23:12:09.259670,6.0,0.20738738446540064
2025-07-13 23:12:09.259694,7.0,0.14631827521812504
2025-07-13 23:12:09.259709,8.0,0.06526560572611974
2025-07-13 23:12:09.259724,9.0,0.1765228757459665
2025-07-13 23:12:09.259738,10.0,0.3135323523005874
2025-07-13 23:12:09.259752,12.0,0.04362967382236167
2025-07-13 23:12:09.259766,13.0,0.0
2025-07-13 23:12:09.259780,14.0,0.9999960321195085
2025-07-13 23:13:09.384183,6.0,0.20258026094628548
2025-07-13 23:13:09.384207,7.0,0.14815393741736155
2025-07-13 23:13:09.384223,8.0,0.05923470428110443
2025-07-13 23:13:09.384237,9.0,0.17144998504605993
2025-07-13 23:13:09.384252,10.0,0.31235894625786675
2025-07-13 23:13:09.384266,12.0,0.03741247034746077
2025-07-13 23:13:09.384281,13.0,0.0
2025-07-13 23:13:09.384295,14.0,0.9999959925274364
2025-07-13 23:14:09.509266,6.0,0.21370179341596246
2025-07-13 23:14:09.509291,7.0,0.1653712311558489
2025-07-13 23:14:09.509307,8.0,0.06823369386739667
2025-07-13 23:14:09.509322,9.0,0.18959804401707445
2025-07-13 23:14:09.509337,10.0,0.31413833035273747
2025-07-13 23:14:09.509352,12.0,0.04617949233254008
2025-07-13 23:14:09.509366,13.0,0.0
2025-07-13 23:14:09.509380,14.0,0.9999959612144923
2025-07-13 23:15:09.622743,6.0,0.2149235569879768
2025-07-13 23:15:09.622768,7.0,0.1742494392179431
2025-07-13 23:15:09.622783,8.0,0.0723803557644875
2025-07-13 23:15:09.622798,9.0,0.18268028102612707
2025-07-13 23:15:09.622813,10.0,0.3159343039029047
2025-07-13 23:15:09.622827,12.0,0.0464435070635545
2025-07-13 23:15:09.622841,13.0,0.0
2025-07-13 23:15:09.622855,14.0,0.9999959381241806
2025-07-13 23:16:09.734476,6.0,0.1421316821644989
2025-07-13 23:16:09.734501,7.0,0.14493884331991994
2025-07-13 23:16:09.734517,8.0,0.08615996285897487
2025-07-13 23:16:09.734532,9.0,0.1766635510891661
2025-07-13 23:16:09.734546,10.0,0.32960376698971683
2025-07-13 23:16:09.734561,12.0,0.047065862821636
2025-07-13 23:16:09.734575,13.0,0.0
2025-07-13 23:16:09.734588,14.0,0.9999958842224961
2025-07-13 23:17:09.858730,6.0,0.1458802363958316
2025-07-13 23:17:09.858755,7.0,0.144682806313546
2025-07-13 23:17:09.858773,8.0,0.09522087274749486
2025-07-13 23:17:09.858789,9.0,0.17214662036055017
2025-07-13 23:17:09.858803,10.0,0.35879201962898616
2025-07-13 23:17:09.858818,12.0,0.053572991918199364
2025-07-13 23:17:09.858832,13.0,0.0
2025-07-13 23:17:09.858845,14.0,0.9999959315141838
2025-07-13 23:18:09.983944,6.0,0.13890070676581515
2025-07-13 23:18:09.983970,7.0,0.14169777183105248
2025-07-13 23:18:09.983985,8.0,0.09563420261225866
2025-07-13 23:18:09.984000,9.0,0.17267038876868956
2025-07-13 23:18:09.984014,10.0,0.3624790507304547
2025-07-13 23:18:09.984028,12.0,0.049650087229481187
2025-07-13 23:18:09.984042,13.0,0.0
2025-07-13 23:18:09.984056,14.0,0.9999958896338259
2025-07-13 23:19:10.110001,6.0,0.13873340687076646
2025-07-13 23:19:10.110030,7.0,0.14235761332024766
2025-07-13 23:19:10.110047,8.0,0.09551901535056172
2025-07-13 23:19:10.110062,9.0,0.17738119235815453
2025-07-13 23:19:10.110076,10.0,0.3629691610421296
2025-07-13 23:19:10.110090,12.0,0.05038069269818277
2025-07-13 23:19:10.110104,13.0,0.0
2025-07-13 23:19:10.110117,14.0,0.9999958927937737
2025-07-13 23:20:10.238183,6.0,0.13873340687076646
2025-07-13 23:20:10.238208,7.0,0.14235761332024766
2025-07-13 23:20:10.238224,8.0,0.09551901535056172
2025-07-13 23:20:10.238239,9.0,0.17738119235815453
2025-07-13 23:20:10.238253,10.0,0.3629691610421296
2025-07-13 23:20:10.238268,12.0,0.05038069269818277
2025-07-13 23:20:10.238282,13.0,0.0
2025-07-13 23:20:10.238295,14.0,0.9999958927937737
2025-07-13 23:21:10.350662,6.0,0.14037727677108292
2025-07-13 23:21:10.350687,7.0,0.14402422656528718
2025-07-13 23:21:10.350703,8.0,0.10082726785662832
2025-07-13 23:21:10.350718,9.0,0.17431794766428374
2025-07-13 23:21:10.350733,10.0,0.3650876838961712
2025-07-13 23:21:10.350747,12.0,0.0506747470155719
2025-07-13 23:21:10.350761,13.0,0.0
2025-07-13 23:21:10.350775,14.0,0.9999958688214609
2025-07-13 23:22:10.478420,6.0,0.1366127871130591
2025-07-13 23:22:10.478447,7.0,0.14030069523187075
2025-07-13 23:22:10.478463,8.0,0.08866741828192051
2025-07-13 23:22:10.478477,9.0,0.18095783174162924
